id,world_id,country,visit,purchase,download
4815,9,United States,2,0,1000
4818,9,Zambia,1,1,0
4827,9,United Kingdom,3,1,5
4833,9,United States,3,0,35
4843,9,United States,2,1,24
4844,9,United States,0,0,0
4850,9,United States,0,1,0
4856,9,United States,0,0,0
4860,9,United States,1,0,0
4868,9,United States,1,1,1
4874,9,United States,3,1,0
4880,9,New Zealand,2,0,10
4882,1,United States,2,0,0
4883,1,United States,1,0,100
4886,1,United States,0,1,0
4887,9,United States,3,1,0
4892,9,United States,3,1,14
4893,9,United States,3,0,200
4896,9,United States,3,1,2
4899,1,United States,1,1,0
4901,9,United States,3,1,0
4905,9,United States,0,1,5
4907,9,Canada,2,1,10
4908,9,United States,3,1,0
4910,9,Bahrain,1,1,25
4911,9,United States,3,0,0
4914,9,Canada,2,1,0
4924,9,United States,2,1,100
4930,1,United States,2,1,15
4934,9,United States,2,1,0
4937,1,United States,2,1,0
4940,9,United States,2,1,0
4941,9,United States,2,0,18
4942,9,United States,1,1,0
4943,9,United States,1,1,0
4944,9,United States,3,1,30
4947,9,Canada,1,1,10
4950,1,United States,0,1,0
4957,9,United States,1,1,5
4960,9,United States,1,1,32
4961,9,United States,0,0,500
4981,1,United States,2,1,0
4989,9,United Kingdom,1,0,0
4995,9,United States,0,0,2
4999,9,United States,0,0,0
5002,9,United States,2,1,30
5003,9,United States,2,1,0
5006,9,United States,1,1,25
5007,9,United States,1,1,4
5009,9,United Kingdom,0,1,45
5018,9,United States,3,1,1
5028,9,United States,3,1,3
5030,9,United States,1,0,5
5032,9,United States,1,1,15
5033,1,United States,1,0,0
5038,9,United States,3,1,1
5052,9,United States,3,1,20
5058,1,Canada,2,0,1
5061,9,United States,0,0,0
5067,9,United States,2,1,18
5073,9,United States,2,0,0
5076,9,United States,2,1,0
5080,9,Australia,2,1,5
5085,9,United States,3,1,22
5089,9,United States,1,1,0
5091,9,United States,1,0,12
5093,9,United States,1,1,0
5094,9,United States,0,0,0
5095,1,United States,1,1,80
5096,1,United States,1,1,0
5098,9,United States,1,0,2
5100,1,United States,2,1,5
5102,1,Australia,3,0,5
5104,9,United States,0,0,0
5111,9,United Kingdom,3,1,5
5114,9,Canada,3,1,20
5115,1,United States,3,0,0
5117,9,United States,0,1,25
5118,9,United States,3,1,5
5119,9,United States,1,1,0
5120,9,United States,3,0,36
5122,9,United States,3,1,0
5125,9,United States,3,1,143
5130,9,United States,3,1,10
5138,9,United States,1,1,1
5147,1,United States,3,0,2
5152,1,Canada,1,0,20
5153,9,United States,2,1,13
5155,9,United States,2,1,0
5166,9,United States,1,1,5
5168,9,United States,2,1,0
5173,9,United States,1,1,0
5175,9,United States,2,1,0
5176,1,United Kingdom,1,1,1
5178,9,United States,3,1,15
5185,9,United States,0,0,250
5190,1,United States,2,1,50
5192,9,Canada,2,0,4
5194,1,United States,1,0,0
5198,9,United States,1,0,0
5200,9,United States,0,0,0
5201,9,United States,1,1,8
5203,9,United States,3,0,0
5205,9,United States,2,1,0
5206,1,United Kingdom,3,1,2
5208,9,United States,2,1,10
5210,1,United States,2,1,2
5212,9,United States,3,1,0
5215,1,United States,1,0,0
5219,9,United States,1,1,25
5228,9,United States,2,1,300
5229,1,United States,1,1,0
5232,9,Australia,3,1,39
5242,9,Switzerland,3,0,0
5244,1,Israel,1,1,0
5259,9,Israel,2,1,60
5261,9,Israel,3,1,200
5264,1,Israel,1,1,10
5276,9,United States,1,1,0
5279,1,Israel,3,1,30
5280,9,United States,3,1,0
5281,9,Israel,1,1,20
5284,9,United States,2,1,59
5288,9,Israel,1,1,100
5293,1,Israel,3,1,60
5295,9,Israel,3,1,20
5301,1,United States,3,1,10
5303,1,Israel,1,1,2
5307,9,Israel,0,0,0
5308,9,Israel,2,1,2
5309,9,United States,1,1,0
5313,1,United States,3,1,100
5317,9,United States,1,0,0
5319,9,Israel,3,1,5
5320,9,United States,3,1,4
5323,9,United States,3,1,0
5328,9,Canada,1,1,0
5330,1,Israel,1,0,0
5336,9,Israel,1,0,0
5338,9,United States,1,1,10
5344,9,United Kingdom,3,1,0
5345,9,United States,2,0,20
5347,9,Israel,3,0,15
5354,9,Israel,3,1,500
5356,9,United States,2,1,15
5358,9,Barbados,1,1,200
5360,9,United States,3,1,25
5361,9,United States,3,1,0
5362,1,United States,1,1,0
5363,9,Canada,3,0,2
5370,1,United States,0,0,0
5377,1,Israel,2,1,5
5379,1,United States,3,1,465
5380,1,United States,1,1,0
5385,9,United States,3,1,30
5386,9,United States,2,0,1
5388,9,United States,3,1,1000
5390,1,United States,1,0,0
5395,1,Canada,1,1,2
5398,9,Canada,3,1,0
5402,9,Israel,1,0,500
5404,1,United States,3,1,1
5405,9,United States,3,1,35
5406,9,Canada,3,1,5
5410,9,United States,0,1,0
5418,9,United States,1,0,0
5422,1,American Samoa,3,0,10
5428,9,China,3,1,30
5430,1,Israel,1,1,12
5436,9,United States,0,0,0
5437,1,United States,0,0,0
5443,9,United States,3,1,0
5444,1,Portugal,1,1,100
5447,9,United States,3,1,0
5452,9,United States,2,0,30
5458,9,United States,2,1,0
5468,9,United States,1,0,1
5470,1,United States,3,0,1
5479,1,United States,3,1,3
5487,9,United States,2,0,15
5492,1,United States,0,1,0
5496,1,United States,1,1,1
5501,1,United States,3,1,3
5504,9,United States,1,0,0
5506,9,United States,1,1,90
5508,1,United States,1,1,3
5509,9,United States,2,1,25
5510,9,United States,2,1,0
5511,9,United States,3,1,0
5512,1,United States,3,1,0
5523,9,United States,3,1,1
5524,9,United States,1,0,0
5526,9,Bermuda,2,1,15
5527,9,United States,3,1,2000
5532,9,Nepal,1,1,6
5534,9,Australia,3,1,10
5537,9,United States,1,1,5
5544,1,United States,1,0,0
5559,1,United States,1,0,2
5566,9,United States,3,1,0
5568,9,United States,0,0,0
5570,9,United States,3,0,0
5572,9,United Kingdom,1,0,0
5577,1,United States,3,1,0
5579,1,United States,1,1,0
5581,1,United States,1,1,150
5582,9,United States,1,1,50
5585,1,United States,3,1,20
5595,9,United States,2,1,20
5600,9,United States,1,0,0
5603,1,United States,3,1,2
5605,9,United States,2,1,0
5615,1,United States,1,1,0
5617,9,United States,2,1,0
5618,1,United States,1,1,0
5621,1,United States,3,0,0
5622,9,United States,2,1,0
5626,9,Canada,1,0,5
5631,9,United States,1,0,0
5634,9,United States,2,0,0
5639,9,United States,1,0,0
5642,1,United States,3,1,2
5647,9,United States,3,1,20
5648,9,United States,3,1,20
5655,9,United States,1,1,15
5656,1,Australia,1,0,10
5664,9,United Kingdom,2,1,0
5666,9,United States,0,0,0
5667,9,United States,2,1,500
5670,1,United States,3,1,80
5674,9,United States,2,1,0
5675,9,United States,2,1,25
5679,9,United States,2,1,75
5682,9,United States,1,0,0
5683,1,United States,1,1,0
5687,9,Israel,3,1,30
5689,9,Brazil,3,0,0
5690,1,Portugal,1,0,100
5691,9,Portugal,3,1,10
5695,9,United States,2,1,0
5699,1,United States,1,0,0
5701,9,United States,0,0,1
5705,1,United States,0,1,1
5709,1,United States,3,1,30
5713,9,United States,3,0,0
5717,9,United States,1,1,0
5718,9,United States,3,1,2
5723,9,United States,3,1,100
5726,1,United States,1,1,26
5727,9,United States,3,1,15
5731,9,United States,2,1,0
5733,9,Canada,1,1,30
5735,1,United States,0,1,16
5736,9,Canada,1,1,20
5738,1,New Zealand,3,1,5
5747,9,United States,3,1,19
5748,9,United Kingdom,0,0,0
5758,9,United Kingdom,3,1,75
5759,1,United States,3,1,2
5760,9,United States,2,0,18
5765,9,United States,0,1,0
5768,9,United States,1,1,21
5769,9,United Kingdom,3,1,1
5770,9,Israel,3,1,100
5772,9,United States,1,1,32
5778,9,United States,1,1,20
5783,9,United States,3,1,0
5785,9,United States,3,1,15
5789,9,Canada,3,1,90
5790,9,United States,1,1,0
5797,9,United States,0,0,3
5798,9,United States,2,1,0
5801,9,United States,3,1,11
5804,9,United States,3,1,60
5812,9,United States,3,1,4
5819,9,United States,1,1,25
5820,9,United States,2,0,0
5828,9,United States,2,1,3
5830,9,Australia,3,1,30
5832,9,United States,2,1,10
5834,9,United States,2,0,0
5835,9,United States,0,1,12
5840,1,United States,1,0,1
5842,9,United States,3,1,10
5844,9,United States,3,1,2
5849,9,United States,3,1,10
5850,9,United States,1,1,20
5851,1,United States,0,0,0
5852,1,United States,2,1,0
5853,1,United States,1,1,25
5856,9,United States,2,1,22
5862,9,United States,2,0,20
5867,9,United States,2,1,0
5872,9,United States,1,1,0
5874,9,United States,1,1,0
5880,1,United States,1,0,0
5882,9,United States,3,1,16
5888,1,United States,1,0,0
5890,9,United States,3,1,100
5891,9,United States,1,1,71
5896,9,United States,3,1,2
5899,1,United States,2,1,0
5901,9,United States,3,0,0
5907,9,United States,3,1,0
5909,1,Canada,1,1,50
5914,1,United States,2,1,4
5915,9,United States,1,1,0
5917,9,United States,0,1,20
5920,1,Israel,1,0,1
5921,9,United Kingdom,1,0,40
5924,9,United States,3,1,0
5932,9,United States,2,1,3
5937,1,United States,3,1,10
5938,1,United States,3,1,5
5941,1,United States,2,1,3
5942,9,United States,2,1,0
5943,9,United States,3,1,0
5946,1,New Zealand,3,1,0
5954,1,United States,3,1,0
5958,9,Canada,3,1,20
5959,1,United States,1,1,0
5960,9,United States,2,1,9
5962,9,United States,3,1,50
5964,1,United States,2,0,0
5965,9,United States,3,1,0
5966,9,United States,2,1,0
5969,1,United States,3,1,15
5980,9,United States,1,1,10
5984,1,United States,1,1,10
5988,1,New Zealand,0,0,0
5990,9,United States,2,0,0
6006,9,United States,1,0,4
6009,1,United States,1,1,0
6011,9,United States,0,0,0
6014,9,United States,2,0,3
6018,1,United States,2,1,10
6019,9,United States,1,1,40
6020,1,United States,2,1,20
6023,9,United States,3,1,2
6026,9,Canada,2,1,0
6027,9,Israel,1,1,10
6028,9,United States,0,0,10
6041,9,United States,3,1,200
6043,9,United States,3,1,0
6044,9,United States,0,0,2
6047,9,United States,3,1,0
6048,9,United States,0,0,20000
6050,9,Australia,1,1,2
6054,9,United Kingdom,1,1,0
6063,1,United States,1,1,20
6067,9,New Zealand,1,1,12
6069,9,Canada,3,1,12
6073,9,United States,0,1,0
6074,1,Canada,3,0,0
6080,9,Australia,2,1,0
6086,9,United States,3,1,20
6090,9,United States,3,1,20
6091,9,United Kingdom,3,1,20
6093,9,United States,1,1,18
6097,9,United Kingdom,1,1,10
6106,1,Canada,3,1,25
6112,9,United States,3,1,20
6118,1,Canada,3,1,24
6121,9,United States,1,0,0
6126,9,United States,1,0,0
6129,9,United States,2,1,0
6130,1,Canada,3,1,100
6132,1,United States,0,1,0
6136,1,United States,1,1,3
6143,9,Puerto Rico,3,1,3
6147,1,Canada,2,1,20
6148,1,United States,3,0,0
6149,9,United States,1,1,1
6151,1,United States,3,1,5
6159,1,United States,2,0,2
6163,9,United States,1,0,0
6164,9,United States,1,1,0
6167,1,United States,3,0,1
6171,9,United States,2,0,0
6175,1,United States,0,0,0
6176,9,United States,3,0,6
6177,1,United States,3,1,15
6182,1,United Kingdom,2,1,50
6183,9,United States,0,0,2
6184,9,United States,0,0,0
6185,9,United States,2,1,45
6189,9,United States,3,0,0
6190,9,United States,3,1,6
6196,1,United States,3,1,0
6198,9,United States,2,1,0
6199,1,United States,1,1,0
6201,9,United States,3,1,0
6203,9,United States,2,1,0
6206,9,United States,2,1,0
6208,9,United States,3,1,0
6210,1,United States,2,1,0
6212,9,United States,3,1,0
6220,9,United States,3,1,30
6224,9,United States,1,1,14
6225,1,Indonesia,1,0,12
6228,1,United States,3,1,0
6230,1,United States,1,1,0
6232,9,United States,3,1,15
6233,9,United States,2,1,0
6236,1,United States,1,0,0
6237,9,United Kingdom,3,1,2
6238,1,United States,0,0,0
6243,9,United States,1,0,0
6244,9,United States,3,1,0
6245,9,Australia,3,1,12
6248,1,United States,3,1,10
6251,9,United States,1,1,0
6255,9,United States,2,1,0
6256,1,United States,1,0,50
6261,9,United States,2,1,0
6264,1,United States,3,1,3
6268,9,United States,3,1,10
6270,9,United States,1,0,5
6271,9,United States,1,0,0
6286,9,United States,3,1,25
6288,1,United States,0,0,26
6291,1,United States,0,0,0
6292,1,United States,2,0,0
6294,9,New Zealand,3,1,12
6296,9,United States,3,1,0
6297,9,United States,3,0,20
6298,9,United States,0,1,10
6299,9,United States,0,1,0
6302,9,United States,1,0,0
6304,9,United States,1,1,3
6307,1,United States,1,0,5
6309,9,United States,2,1,2
6312,9,United States,3,1,45
6313,9,United States,1,0,4
6317,9,United States,2,0,0
6318,9,United States,2,0,0
6324,9,United States,3,1,0
6327,9,United States,2,1,0
6333,9,United States,3,0,9
6337,9,United States,1,1,51
6339,9,United States,0,0,0
6340,9,United States,1,0,0
6343,9,United States,0,1,0
6347,9,United States,2,1,113
6348,9,Australia,2,0,8
6352,9,India,0,0,2
6356,9,United States,2,1,3
6360,9,United States,3,1,5
6379,1,United States,2,1,10
6380,9,United States,3,1,0
6384,9,New Zealand,2,1,2
6386,9,United States,3,1,20
6389,9,United States,1,1,0
6391,1,United States,3,1,3
6392,9,United States,3,1,100
6393,9,United States,1,0,0
6397,1,United States,3,1,200
6398,1,United States,1,0,20
6400,9,United States,3,1,0
6402,9,United States,1,1,0
6403,1,United States,3,1,0
6404,1,United States,3,1,200
6409,9,United States,3,1,20
6410,1,United States,1,1,15
6416,9,United States,2,1,0
6418,1,United States,1,0,100
6419,1,United States,2,1,0
6420,9,New Zealand,2,0,0
6421,9,United States,2,1,0
6422,9,United States,2,1,0
6429,9,United States,1,0,0
6430,9,United States,3,0,2
6435,9,United States,3,1,70
6438,1,United States,2,1,2
6445,9,United States,3,0,0
6457,9,United States,1,0,0
6458,1,United States,3,0,0
6460,9,United States,0,0,10
6463,9,United States,1,0,0
6469,9,United States,3,1,0
6470,1,United States,3,0,2
6479,9,United States,3,1,0
6481,1,United States,2,1,10
6488,9,United States,1,1,0
6494,9,United States,3,1,2
6497,1,United States,0,1,30
6500,9,United States,1,1,20
6503,9,Portugal,2,0,0
6504,9,United States,1,0,20
6506,9,United States,2,1,1
6509,1,United Kingdom,2,0,0
6521,1,United States,3,1,0
6524,9,United Kingdom,3,0,40
6525,9,Canada,1,0,28
6529,1,United Kingdom,3,1,17
6530,9,United States,2,1,35
6531,1,United States,3,1,15
6537,9,United States,3,0,10
6538,9,United States,1,1,7
6544,9,United States,2,1,50
6545,9,United States,3,0,0
6548,9,United States,3,1,20
6549,9,United States,3,0,10
6553,1,United States,1,1,0
6560,9,United States,3,1,10
6562,9,Canada,3,1,0
6565,1,United States,3,1,0
6566,9,Malaysia,1,1,10
6571,9,United States,2,1,0
6572,9,United Kingdom,0,0,0
6573,9,United States,3,1,5
6574,9,United States,3,1,15
6584,9,United States,2,1,0
6585,1,United States,3,0,5
6590,9,United States,3,1,45
6592,1,Canada,1,0,100
6609,1,United States,1,0,25
6612,9,United States,1,0,15
6613,9,Israel,2,1,50
6614,1,United Kingdom,3,1,19
6616,1,United States,1,1,300
6619,9,United States,3,1,10
6625,1,Canada,3,1,5
6627,1,United States,1,1,0
6629,1,United States,2,1,11
6633,9,United States,2,1,4
6635,9,United States,3,1,10
6638,9,United States,1,1,0
6642,9,United States,2,1,6
6649,1,United States,2,1,8
6653,1,United States,3,0,15
6655,9,United Kingdom,3,1,10
6656,9,United States,0,0,0
6657,1,United States,3,1,0
6659,1,United States,3,1,5
6665,9,United States,1,1,0
6666,9,United States,3,1,0
6671,9,United States,1,1,15
6677,9,United States,2,1,3
6681,9,United States,3,1,3
6682,9,United States,3,1,5
6684,9,United States,2,1,2
6687,9,United States,3,1,0
6691,1,United Kingdom,3,1,0
6692,9,United States,1,1,0
6693,9,United States,3,0,0
6694,9,United States,1,0,10
6698,9,United States,3,1,100
6705,1,United States,3,1,5
6706,1,Canada,1,1,0
6712,1,United States,3,1,0
6713,9,United States,3,1,0
6715,9,United States,1,0,0
6716,1,United States,1,0,2
6725,9,United States,3,1,60
6727,9,Christmas Island,1,0,5
6728,9,Canada,1,0,5
6729,9,United States,1,1,2
6730,9,United States,1,1,25
6736,9,United States,1,1,10
6737,9,United States,3,1,0
6738,9,United States,1,0,5
6742,9,United States,3,1,1
6744,1,United States,3,1,0
6747,9,Canada,3,0,15
6748,1,United States,3,1,15
6750,9,United Kingdom,3,1,0
6755,9,United States,3,1,30
6758,1,United States,3,1,2
6761,1,United States,3,1,0
6763,9,United States,1,0,10
6767,9,Canada,1,1,100
6770,9,United States,3,1,150
6772,9,United States,1,1,0
6773,9,United States,2,0,0
6774,1,United States,0,1,18
6775,9,Canada,3,1,80
6779,1,United States,3,1,0
6781,9,United States,3,1,2
6784,9,United States,0,0,15
6786,1,United States,3,1,75
6788,1,United Kingdom,3,0,0
6797,9,United States,3,1,10
6801,9,New Zealand,0,0,80
6803,9,United States,2,1,5
6804,9,United States,3,1,0
6805,1,United States,0,1,0
6807,9,United States,3,1,0
6813,1,United States,3,1,0
6814,9,United States,3,1,50
6815,9,United States,1,1,0
6816,1,United States,2,1,0
6819,9,United States,1,0,16
6820,1,United States,2,0,15
6822,9,United States,2,1,11
6827,1,United States,3,0,20
6829,1,United States,1,0,0
6832,9,United States,2,0,0
6833,1,United States,1,1,10
6834,1,United States,1,1,3
6835,9,United States,2,0,0
6837,9,United States,1,0,20
6840,9,United States,3,0,1
6842,1,United States,1,1,80
6844,9,United States,3,1,8000
6852,1,United States,2,0,50
6853,9,United States,1,0,0
6854,9,United States,1,1,250
6857,1,United States,0,0,10000
6858,1,United States,3,1,0
6860,9,United States,1,0,2
6863,1,United States,1,0,0
6865,1,United States,1,1,0
6867,1,Canada,3,1,30
6875,9,United States,3,1,0
6887,9,United States,3,1,3
6893,9,United States,1,0,0
6894,1,United States,3,1,10
6898,9,United States,0,0,4
6903,9,United States,3,0,0
6911,1,United States,2,1,0
6913,9,United States,1,0,120
6917,1,United States,3,1,100
6918,1,United States,1,0,0
6920,1,Canada,2,1,50
6922,9,United States,2,1,30
6932,1,United States,3,1,5
6933,9,United States,3,1,10
6940,1,United States,2,1,25
6942,1,United States,3,1,0
6943,1,United States,1,0,0
6944,9,United States,1,1,0
6945,9,Australia,3,1,20
6946,9,United States,2,1,999
6952,1,Canada,2,1,20
6953,9,United States,2,1,2
6956,9,United States,3,1,30
6958,9,United States,3,0,20
6960,1,United States,3,0,6
6966,1,United States,3,1,25
6971,1,United States,1,1,0
6977,9,United States,0,1,100
6979,9,United States,2,1,20
6980,1,United States,3,1,20
6982,9,United States,3,1,35
6994,1,United States,2,1,0
6999,9,United States,3,1,20
7002,1,United States,3,1,10
7003,9,Australia,1,1,2
7006,9,United States,3,1,6
7007,1,United States,1,0,0
7010,1,United States,3,1,3
7013,9,United States,2,1,30
7016,9,United States,3,0,3
7018,9,United States,1,1,5
7020,9,United States,3,1,40
7021,9,United States,2,1,10
7022,9,United States,2,1,0
7024,1,United States,3,0,206
7025,9,United States,2,1,0
7026,1,United States,2,1,0
7028,9,China,3,1,500
7033,9,United States,3,1,10
7035,9,Australia,3,1,0
7038,9,United States,2,1,0
7043,9,United States,0,0,0
7048,9,United States,0,0,0
7053,9,United States,2,1,0
7057,1,United States,3,1,32
7063,9,United States,3,1,12
7065,9,United States,3,1,40
7071,9,United States,0,0,0
7075,9,United States,0,0,0
7076,9,United States,2,1,100
7081,9,United States,2,1,5
7090,1,United States,2,1,0
7092,9,United States,2,1,50
7095,9,United States,0,1,0
7099,1,United States,3,1,645
7100,9,United States,3,1,0
7104,1,United States,3,1,150
7105,9,United States,3,1,50
7109,1,United States,3,1,0
7111,9,United States,2,1,20
7116,1,United States,3,1,20
7119,9,United States,3,1,30
7120,9,United States,3,1,10
7124,9,United States,3,1,70
7135,9,Venezuela,2,1,100
7137,1,United States,3,1,20
7142,1,United States,0,0,10
7144,9,United States,1,0,30
7145,9,United States,1,1,0
7148,9,United States,2,1,20
7149,9,Canada,2,1,5
7154,1,United States,3,1,1000
7156,9,Canada,1,0,0
7158,1,Portugal,2,1,15
7159,1,United States,1,1,100
7170,9,United States,1,1,15
7171,1,United States,3,1,50
7176,9,Israel,1,0,10
7177,9,Germany,2,1,2
7179,9,Canada,2,1,5
7189,1,Portugal,0,0,2
7192,1,United States,3,0,50
7194,9,United Kingdom,0,1,10
7195,1,United States,2,0,0
7196,1,United States,3,1,50
7201,9,United States,0,0,1
7206,9,United States,3,1,100
7207,1,Algeria,1,1,1